BTH_YR,GENDER,SCTR_CD,LN_AMT,DLQ_TYPE,DLQ_CD_1,DLQ_CD_2,DLQ_AMT,CD_OPN_CD_1,CD_OPN_CD_2,LN_CD_2
29,0,0,0.0,0.0,0,0,0.0,1,1,0
29,0,0,0.0,0.0,0,0,0.0,1,1,0
29,0,0,0.0,0.0,0,0,0.0,1,1,0
52,1,0,0.0,0.0,0,0,0.0,1,1,0
52,1,0,0.0,0.0,0,0,0.0,1,1,0
38,0,0,0.0,0.0,0,0,0.0,1,1,0
59,0,1,50.0,0.0,0,0,0.0,1,2,19
59,0,1,50.0,0.0,0,0,0.0,1,1,19
21,0,0,0.0,0.0,0,0,0.0,2,1,0
61,0,0,0.0,0.0,0,0,0.0,1,1,0
51,0,0,0.0,0.0,0,0,0.0,1,1,0
63,1,3,0.0,1.0,3,1,13000.0,1,1,0
58,0,1,0.0,1.0,1,1,80000.0,0,0,0
63,1,6,2600.0,0.0,0,0,0.0,0,0,1
63,1,3,860.0,0.0,0,0,0.0,1,1,19
63,1,3,650.0,0.0,0,0,0.0,1,1,19
63,1,7,5400.0,0.0,0,0,0.0,0,0,1
45,0,6,6300.0,0.0,0,0,0.0,0,0,14
35,0,1,50000.0,0.0,0,0,0.0,0,0,6
35,0,1,250000.0,0.0,0,0,0.0,0,0,6
49,0,7,260.0,0.0,0,0,0.0,0,0,2
46,1,1,59000.0,0.0,0,0,0.0,0,0,1
67,1,1,68000.0,0.0,0,0,0.0,0,0,6
67,1,1,59000.0,0.0,0,0,0.0,0,0,6
50,0,3,1100.0,0.0,0,0,0.0,1,1,19
51,1,1,30000.0,0.0,0,0,0.0,0,0,1
76,0,2,82000.0,0.0,0,0,0.0,0,0,7
76,0,2,5000.0,0.0,0,0,0.0,0,0,1
33,0,7,5400.0,0.0,0,0,0.0,0,0,8
33,0,7,32000.0,0.0,0,0,0.0,0,0,1
33,0,3,50.0,0.0,0,0,0.0,1,1,19
33,0,1,4900.0,0.0,0,0,0.0,1,1,6
33,0,7,12000.0,0.0,0,0,0.0,0,0,1
33,0,3,5200.0,0.0,0,0,0.0,1,1,19
44,1,1,8300.0,0.0,0,0,0.0,0,0,1
44,1,1,10000.0,0.0,0,0,0.0,0,0,1
38,0,3,2800.0,1.0,3,1,2000.0,1,1,19
38,0,2,48000.0,0.0,0,0,0.0,0,0,6
38,0,1,190.0,0.0,0,0,0.0,0,0,11
38,0,1,240000.0,0.0,0,0,0.0,0,0,6
43,1,1,40000.0,0.0,0,0,0.0,1,1,6
61,0,2,30000.0,0.0,0,0,0.0,0,0,6
43,1,3,6700.0,0.0,0,0,0.0,1,1,19
22,0,8,1100.0,0.0,0,0,0.0,0,0,2
30,0,7,15000.0,0.0,0,0,0.0,0,0,1
43,1,3,250.0,0.0,0,0,0.0,1,1,19
43,1,3,13000.0,0.0,0,0,0.0,1,1,19
47,1,1,9000.0,0.0,0,0,0.0,0,0,1
47,1,1,2900.0,0.0,0,0,0.0,0,0,1
47,1,1,9800.0,0.0,0,0,0.0,0,0,8
28,0,6,4700.0,0.0,0,0,0.0,0,0,18
28,0,1,4000.0,0.0,0,0,0.0,0,0,8
64,1,3,4100.0,0.0,0,0,0.0,1,1,19
39,1,3,2300.0,0.0,0,0,0.0,1,1,19
39,1,6,20000.0,1.0,1,1,26000.0,0,0,1
39,1,3,680.0,1.0,3,1,720.0,1,1,19
39,1,6,10000.0,1.0,1,1,18000.0,0,0,1
39,1,5,4400.0,0.0,0,0,0.0,0,0,1
48,1,3,700.0,0.0,0,0,0.0,1,1,19
28,0,6,7900.0,0.0,0,0,0.0,0,0,14
28,0,6,14000.0,0.0,0,0,0.0,0,0,14
28,0,3,1000.0,0.0,0,0,0.0,1,1,19
28,0,3,1000.0,0.0,0,0,0.0,2,1,19
28,0,3,810.0,0.0,0,0,0.0,1,1,19
28,0,3,810.0,0.0,0,0,0.0,2,1,19
46,0,3,510.0,0.0,0,0,0.0,1,2,19
46,0,3,510.0,0.0,0,0,0.0,1,1,19
46,0,1,29000.0,0.0,0,0,0.0,0,0,6
46,0,6,120000.0,0.0,0,0,0.0,0,0,16
46,0,1,2500.0,1.0,1,2,3500.0,0,0,1
46,0,3,5900.0,0.0,0,0,0.0,1,1,19
43,1,3,5600.0,0.0,0,0,0.0,1,1,19
30,0,1,1900.0,0.0,0,0,0.0,1,1,1
61,0,2,10000.0,0.0,0,0,0.0,1,1,1
70,0,2,10000.0,0.0,0,0,0.0,0,0,1
67,0,1,10000.0,0.0,0,0,0.0,0,0,1
35,0,1,13000.0,0.0,0,0,0.0,0,0,1
35,0,6,2200.0,0.0,0,0,0.0,0,0,14
58,1,6,12000.0,1.0,1,1,36000.0,0,0,15
58,1,3,11000.0,0.0,0,0,0.0,1,1,19
58,1,3,330.0,0.0,0,0,0.0,1,1,19
58,1,3,3000.0,0.0,0,0,0.0,1,1,19
58,1,3,200.0,0.0,0,0,0.0,1,1,19
58,1,3,200.0,0.0,0,0,0.0,2,1,19
58,1,3,2100.0,0.0,0,0,0.0,1,1,19
25,0,6,19000.0,0.0,0,0,0.0,0,0,14
25,0,6,18000.0,0.0,0,0,0.0,0,0,14
58,1,3,2100.0,0.0,0,0,0.0,2,1,19
55,1,6,7400.0,0.0,0,0,0.0,0,0,14
63,0,1,60000.0,0.0,0,0,0.0,0,0,6
63,0,6,66000.0,0.0,0,0,0.0,0,0,1
63,0,1,34000.0,0.0,0,0,0.0,1,1,7
45,1,2,10000.0,0.0,0,0,0.0,0,0,6
40,1,6,1200.0,0.0,0,0,0.0,0,0,1
40,1,6,1600.0,0.0,0,0,0.0,0,0,13
40,1,6,130000.0,0.0,0,0,0.0,0,0,14
40,1,3,2500.0,0.0,0,0,0.0,0,0,1
34,0,2,15000.0,0.0,0,0,0.0,0,0,6
27,1,8,3600.0,0.0,0,0,0.0,0,0,2
50,0,2,11000.0,0.0,0,0,0.0,0,0,1
50,0,1,40000.0,0.0,0,0,0.0,0,0,1
50,0,7,9900.0,1.0,1,2,9900.0,0,0,1
47,1,1,38000.0,0.0,0,0,0.0,0,0,6
61,0,2,300000.0,0.0,0,0,0.0,1,1,7
57,0,6,5100.0,0.0,0,0,0.0,0,0,15
29,0,1,20000.0,0.0,0,0,0.0,0,0,1
80,1,1,5600.0,0.0,0,0,0.0,0,0,1
47,0,1,24000.0,0.0,0,0,0.0,0,0,1
35,1,1,2200.0,0.0,0,0,0.0,0,0,1
47,0,3,550.0,0.0,0,0,0.0,1,2,19
47,0,3,550.0,0.0,0,0,0.0,1,1,19
47,0,6,1800.0,0.0,0,0,0.0,0,0,1
32,1,1,40000.0,0.0,0,0,0.0,0,0,1
23,0,6,2000.0,0.0,0,0,0.0,0,0,1
45,0,6,2700.0,1.0,1,2,13000.0,0,0,14
45,0,6,4200.0,0.0,0,0,0.0,0,0,1
23,0,8,4700.0,0.0,0,0,0.0,0,0,2
49,0,3,5800.0,0.0,0,0,0.0,1,1,19
49,0,2,5000.0,0.0,0,0,0.0,0,0,4
49,0,2,3000.0,0.0,0,0,0.0,0,0,4
49,0,3,8400.0,0.0,0,0,0.0,1,1,19
57,0,2,3000.0,0.0,0,0,0.0,1,1,1
49,0,3,1200.0,0.0,0,0,0.0,1,1,19
49,0,3,420.0,0.0,0,0,0.0,1,1,19
39,1,1,16000.0,0.0,0,0,0.0,0,0,1
52,0,2,20000.0,0.0,0,0,0.0,0,0,1
63,1,2,350.0,0.0,0,0,0.0,1,1,1
43,0,7,15000.0,0.0,0,0,0.0,0,0,2
43,0,7,770.0,0.0,0,0,0.0,0,0,1
43,0,1,2600.0,0.0,0,0,0.0,0,0,6
43,0,3,12000.0,0.0,0,0,0.0,1,1,19
45,0,1,10000.0,0.0,0,0,0.0,1,1,1
29,0,1,18000.0,0.0,0,0,0.0,0,0,1
62,0,1,1800000.0,0.0,0,0,0.0,1,1,7
30,0,6,5700.0,0.0,0,0,0.0,0,0,14
30,0,3,450.0,0.0,0,0,0.0,1,1,19
40,1,6,2800.0,0.0,0,0,0.0,0,0,1
37,0,2,550.0,0.0,0,0,0.0,0,0,1
57,0,6,2000.0,0.0,0,0,0.0,0,0,1
45,0,6,940.0,0.0,0,0,0.0,0,0,1
37,1,1,97000.0,0.0,0,0,0.0,0,0,6
37,1,1,100000.0,0.0,0,0,0.0,0,0,8
63,0,2,50000.0,0.0,0,0,0.0,1,1,7
63,0,2,400000.0,0.0,0,0,0.0,1,1,6
38,1,3,5600.0,0.0,0,0,0.0,1,1,19
38,1,3,790.0,0.0,0,0,0.0,1,1,19
38,1,3,5200.0,0.0,0,0,0.0,1,1,19
38,1,7,1900.0,0.0,0,0,0.0,0,0,1
38,1,1,24000.0,0.0,0,0,0.0,0,0,6
49,0,2,16000.0,0.0,0,0,0.0,0,0,1
42,0,1,10000.0,0.0,0,0,0.0,0,0,1
49,1,1,49000.0,0.0,0,0,0.0,1,1,6
49,1,1,44000.0,0.0,0,0,0.0,0,0,6
54,1,1,1400.0,0.0,0,0,0.0,0,0,1
54,1,7,3700.0,0.0,0,0,0.0,0,0,1
54,1,6,11000.0,0.0,0,0,0.0,0,0,1
54,1,6,790.0,0.0,0,0,0.0,0,0,1
54,1,6,4600.0,0.0,0,0,0.0,0,0,1
54,1,7,7300.0,1.0,1,1,6200.0,0,0,6
37,0,1,200000.0,0.0,0,0,0.0,0,0,6
30,1,6,1800.0,0.0,0,0,0.0,0,0,1
47,0,7,8800.0,0.0,0,0,0.0,0,0,1
47,0,1,1800.0,0.0,0,0,0.0,0,0,1
47,0,3,4900.0,1.0,3,1,2500.0,1,1,19
37,0,7,1800.0,0.0,0,0,0.0,0,0,1
47,0,3,22000.0,0.0,0,0,0.0,1,1,1
54,0,1,5400.0,0.0,0,0,0.0,0,0,1
54,0,3,560.0,0.0,0,0,0.0,1,1,19
29,1,3,1000.0,0.0,0,0,0.0,1,1,19
29,1,3,4600.0,0.0,0,0,0.0,1,1,19
81,0,2,130000.0,0.0,0,0,0.0,0,0,7
47,0,6,7900.0,0.0,0,0,0.0,0,0,1
47,0,8,5000.0,0.0,0,0,0.0,0,0,1
59,0,3,250.0,0.0,0,0,0.0,1,1,16
74,1,1,77000.0,0.0,0,0,0.0,0,0,6
74,1,2,16000.0,0.0,0,0,0.0,0,0,13
67,1,1,5000.0,0.0,0,0,0.0,0,0,4
20,0,8,960.0,0.0,0,0,0.0,0,0,2
57,0,2,390000.0,0.0,0,0,0.0,0,0,6
57,0,2,54000.0,0.0,0,0,0.0,0,0,8
41,0,1,260000.0,0.0,0,0,0.0,0,0,7
44,0,6,3400.0,0.0,0,0,0.0,0,0,16
62,0,1,3100.0,0.0,0,0,0.0,1,1,1
50,0,8,1100.0,0.0,0,0,0.0,0,0,1
62,0,1,530.0,1.0,1,1,8800.0,0,0,1
62,0,2,1800.0,0.0,0,0,0.0,0,0,1
62,0,3,810.0,0.0,0,0,0.0,1,1,19
62,0,6,9600.0,0.0,0,0,0.0,0,0,14
26,1,1,40000.0,0.0,0,0,0.0,0,0,11
30,1,3,100.0,0.0,0,0,0.0,1,1,19
30,0,1,200.0,0.0,0,0,0.0,1,1,19
39,0,1,41000.0,0.0,0,0,0.0,0,0,1
39,0,1,95000.0,0.0,0,0,0.0,0,0,7
39,0,1,170000.0,0.0,0,0,0.0,0,0,6
54,0,3,950.0,0.0,0,0,0.0,1,1,19
54,0,3,4800.0,0.0,0,0,0.0,1,1,19
47,0,3,7000.0,1.0,3,1,6000.0,1,1,19
47,0,3,440.0,1.0,3,1,6000.0,1,1,19
58,1,1,84000.0,0.0,0,0,0.0,0,0,8
48,0,7,4800.0,0.0,0,0,0.0,0,0,1
50,0,1,14000.0,0.0,0,0,0.0,0,0,7
50,0,3,380.0,0.0,0,0,0.0,1,1,19
50,0,3,100.0,0.0,0,0,0.0,1,1,19
50,0,1,64000.0,0.0,0,0,0.0,0,0,6
40,0,3,4600.0,0.0,0,0,0.0,1,1,19
40,0,3,3400.0,0.0,0,0,0.0,1,1,19
40,0,3,200.0,0.0,0,0,0.0,1,1,19
40,0,3,3900.0,0.0,0,0,0.0,1,1,19
40,0,3,2400.0,0.0,0,0,0.0,1,1,19
62,0,6,19000.0,0.0,0,0,0.0,0,0,14
62,0,2,10000.0,0.0,0,0,0.0,1,1,1
62,0,2,9000.0,0.0,0,0,0.0,1,1,1
48,1,3,7400.0,1.0,2,1,1800.0,1,1,19
48,1,1,340.0,0.0,0,0,0.0,1,1,1
52,0,4,3600.0,0.0,0,0,0.0,0,0,8
57,0,1,1800.0,0.0,0,0,0.0,0,0,8
57,0,3,1100.0,0.0,0,0,0.0,1,1,19
31,0,1,120000.0,0.0,0,0,0.0,0,0,7
31,0,3,5900.0,0.0,0,0,0.0,1,2,19
31,0,3,5900.0,0.0,0,0,0.0,1,1,19
31,0,3,200.0,0.0,0,0,0.0,1,2,19
31,0,3,200.0,0.0,0,0,0.0,1,1,19
31,0,3,200.0,0.0,0,0,0.0,1,2,19
31,0,3,200.0,0.0,0,0,0.0,1,1,19
40,1,7,19000.0,0.0,0,0,0.0,0,0,1
40,1,6,7000.0,1.0,1,1,8700.0,0,0,8
48,0,6,2000.0,0.0,0,0,0.0,0,0,1
48,0,7,2500.0,0.0,0,0,0.0,0,0,2
26,1,8,3900.0,0.0,0,0,0.0,0,0,1
54,1,6,3300.0,0.0,0,0,0.0,0,0,14
32,1,4,80000.0,0.0,0,0,0.0,0,0,6
33,0,3,1600.0,0.0,0,0,0.0,1,1,19
48,1,2,210000.0,0.0,0,0,0.0,0,0,7
48,1,2,720.0,0.0,0,0,0.0,0,0,8
48,1,3,9300.0,0.0,0,0,0.0,1,1,19
17,0,8,7700.0,0.0,0,0,0.0,0,0,2
50,1,5,3100.0,0.0,0,0,0.0,0,0,1
50,1,3,610.0,0.0,0,0,0.0,1,1,19
50,1,3,1100.0,0.0,0,0,0.0,1,1,19
50,1,3,4800.0,0.0,0,0,0.0,1,1,19
40,0,3,12000.0,0.0,0,0,0.0,1,1,19
40,0,6,120000.0,0.0,0,0,0.0,0,0,6
40,0,7,20000.0,0.0,0,0,0.0,0,0,1
50,0,6,3000.0,0.0,0,0,0.0,0,0,1
22,0,1,63000.0,0.0,0,0,0.0,0,0,1
23,0,8,10000.0,0.0,0,0,0.0,0,0,2
23,0,3,700.0,0.0,0,0,0.0,1,1,19
53,0,2,5000.0,0.0,0,0,0.0,1,1,1
29,0,2,8000.0,0.0,0,0,0.0,0,0,1
48,1,2,5000.0,0.0,0,0,0.0,0,0,1
37,1,8,150000.0,0.0,0,0,0.0,0,0,5
37,1,1,82000.0,0.0,0,0,0.0,0,0,1
65,0,1,12000.0,0.0,0,0,0.0,0,0,6
23,1,7,2400.0,0.0,0,0,0.0,0,0,1
54,0,6,2900.0,0.0,0,0,0.0,0,0,14
54,0,2,1300.0,0.0,0,0,0.0,0,0,1
54,0,6,13000.0,0.0,0,0,0.0,0,0,14
57,0,7,500.0,0.0,0,0,0.0,0,0,1
23,1,7,3000.0,0.0,0,0,0.0,0,0,1
45,1,3,2700.0,1.0,2,1,2700.0,1,1,19
46,1,1,110000.0,0.0,0,0,0.0,0,0,6
54,0,1,45000.0,0.0,0,0,0.0,0,0,8
21,0,8,0.0,1.0,5,2,600.0,0,0,0
56,1,8,0.0,1.0,6,1,40000.0,0,0,0
33,0,3,0.0,1.0,3,1,160.0,1,1,0
33,0,8,0.0,1.0,6,2,100.0,0,0,0
33,0,8,0.0,1.0,6,2,25000.0,0,0,0
33,0,3,0.0,1.0,3,1,490.0,0,0,0
33,0,8,0.0,1.0,1,2,45000.0,0,0,0
54,0,3,0.0,1.0,3,1,4700.0,0,0,0
51,0,1,0.0,1.0,1,1,20000.0,0,0,0
24,0,8,0.0,1.0,5,2,1200.0,0,0,0
58,1,6,0.0,1.0,1,2,43000.0,0,0,0
26,0,7,0.0,1.0,1,2,6600.0,0,0,0
26,0,8,0.0,1.0,6,2,110000.0,0,0,0
37,0,8,0.0,1.0,6,1,5700.0,0,0,0
37,0,8,0.0,1.0,5,2,760.0,0,0,0
37,0,8,0.0,1.0,6,1,50000.0,0,0,0
37,0,8,0.0,1.0,6,1,20000.0,0,0,0
37,0,8,0.0,1.0,6,2,570.0,0,0,0
37,0,1,0.0,1.0,1,1,20000.0,0,0,0
29,1,8,0.0,1.0,1,2,2700.0,0,0,0
38,0,8,0.0,1.0,5,2,1300.0,0,0,0
37,1,8,0.0,1.0,5,2,850.0,0,0,0
73,0,2,0.0,1.0,1,1,3000.0,0,0,0
54,0,8,0.0,1.0,4,2,20000.0,0,0,0
50,1,3,0.0,1.0,3,1,200.0,1,1,0
43,0,3,5000.0,0.0,0,0,0.0,1,1,19
43,0,3,2800.0,0.0,0,0,0.0,1,1,19
37,1,3,0.0,1.0,1,1,27000.0,0,0,0
43,0,3,330.0,0.0,0,0,0.0,1,1,19
22,1,6,0.0,1.0,4,1,2000.0,0,0,0
36,0,6,0.0,1.0,2,1,1200.0,0,0,0
40,0,8,0.0,1.0,6,2,7800.0,0,0,0
38,1,8,0.0,1.0,5,2,1100.0,0,0,0
40,0,8,0.0,1.0,5,2,21000.0,0,0,0
43,0,3,0.0,1.0,3,1,6000.0,1,1,0
32,0,7,0.0,1.0,1,2,70.0,0,0,0
40,1,8,0.0,1.0,5,2,1000.0,0,0,0
58,1,2,40000.0,0.0,0,0,0.0,0,0,1
58,1,2,50000.0,0.0,0,0,0.0,0,0,5
58,1,2,120000.0,0.0,0,0,0.0,0,0,6
31,0,3,0.0,1.0,3,1,12000.0,1,1,0
31,0,8,0.0,1.0,5,2,2000.0,0,0,0
49,0,3,0.0,1.0,3,1,890.0,0,0,0
49,0,8,0.0,1.0,6,2,49000.0,0,0,0
32,0,8,0.0,1.0,5,2,300.0,0,0,0
32,0,3,0.0,1.0,2,1,5000.0,1,1,0
37,0,8,0.0,1.0,7,2,4100.0,0,0,0
50,0,8,0.0,1.0,5,2,930.0,0,0,0
33,0,2,0.0,1.0,1,1,6700.0,0,0,0
38,0,8,0.0,1.0,4,2,4900.0,0,0,0
59,0,8,0.0,1.0,7,2,1800.0,0,0,0
67,0,1,0.0,1.0,1,1,5000.0,0,0,0
24,0,1,0.0,1.0,3,1,2400.0,2,1,0
24,0,1,0.0,1.0,3,1,2400.0,1,1,0
58,0,7,0.0,1.0,1,2,4000.0,0,0,0
36,0,7,0.0,1.0,1,2,2700.0,0,0,0
36,0,3,0.0,1.0,3,1,500.0,1,1,0
36,0,1,0.0,1.0,3,2,610.0,0,0,0
59,0,1,0.0,1.0,1,1,80000.0,0,0,0
43,0,1,20000.0,0.0,0,0,0.0,1,1,1
43,0,1,9600.0,0.0,0,0,0.0,1,1,6
43,0,6,2100.0,0.0,0,0,0.0,0,0,15
47,0,3,0.0,1.0,3,1,8900.0,1,1,0
67,0,8,0.0,1.0,6,2,6200.0,0,0,0
58,1,1,3900.0,1.0,1,1,5500.0,0,0,11
39,0,8,0.0,1.0,6,2,27000.0,0,0,0
37,0,3,0.0,1.0,3,1,1000.0,1,1,0
80,1,7,0.0,1.0,1,2,420.0,0,0,0
67,1,7,0.0,1.0,1,2,180000.0,0,0,0
47,0,8,0.0,1.0,5,2,4400.0,0,0,0
47,0,3,0.0,1.0,3,1,5100.0,0,0,0
39,0,3,0.0,1.0,3,1,100.0,1,1,0
40,1,3,0.0,1.0,3,1,2900.0,1,1,0
40,1,8,0.0,1.0,7,2,3500.0,0,0,0
44,1,8,0.0,1.0,5,2,630.0,0,0,0
25,0,3,0.0,1.0,3,1,310.0,2,1,0
79,1,3,0.0,1.0,3,2,290.0,1,1,0
79,1,3,0.0,1.0,3,2,290.0,2,1,0
34,1,1,0.0,1.0,1,1,1700.0,0,0,0
61,0,3,0.0,1.0,3,1,210.0,0,0,0
61,0,8,0.0,1.0,1,2,200000.0,0,0,0
61,0,1,0.0,1.0,1,2,4600.0,0,0,0
61,0,8,0.0,1.0,6,2,4900.0,0,0,0
61,0,3,0.0,1.0,2,1,7800.0,0,0,0
56,0,1,0.0,1.0,1,1,3600.0,0,0,0
55,0,8,0.0,1.0,5,2,2500.0,0,0,0
55,0,8,0.0,1.0,4,2,1500000.0,0,0,0
35,0,8,0.0,1.0,5,2,2900.0,0,0,0
35,0,8,0.0,1.0,4,2,22000.0,0,0,0
49,0,8,0.0,1.0,6,1,200000.0,0,0,0
27,0,8,0.0,1.0,2,2,3100.0,0,0,0
54,0,8,0.0,1.0,6,1,41000.0,0,0,0
48,1,8,0.0,1.0,5,2,3100.0,0,0,0
26,1,3,0.0,1.0,2,1,5400.0,0,0,0
33,0,8,0.0,1.0,6,2,4400.0,0,0,0
60,0,8,0.0,1.0,1,2,17000.0,0,0,0
53,0,8,0.0,1.0,6,2,3800.0,0,0,0
53,0,8,0.0,1.0,1,2,2300.0,0,0,0
35,1,3,0.0,1.0,2,1,2900.0,1,1,0
57,0,8,0.0,1.0,6,2,3900.0,0,0,0
22,0,8,0.0,1.0,6,2,10000.0,0,0,0
47,1,8,0.0,1.0,6,2,50000.0,0,0,0
47,1,8,0.0,1.0,6,2,9200.0,0,0,0
47,1,3,0.0,1.0,3,1,1100.0,1,1,0
46,0,8,0.0,1.0,4,2,8600.0,0,0,0
60,0,1,0.0,1.0,1,1,20000.0,0,0,0
32,0,8,0.0,1.0,5,2,840.0,0,0,0
62,1,1,0.0,1.0,1,2,510.0,0,0,0
40,0,8,0.0,1.0,5,2,630.0,0,0,0
49,0,7,0.0,1.0,1,2,4200.0,0,0,0
33,0,3,0.0,1.0,3,1,180.0,0,0,0
69,0,3,0.0,1.0,2,1,3400.0,0,0,0
27,0,8,0.0,1.0,5,2,1300.0,0,0,0
36,0,1,0.0,1.0,1,1,8600.0,0,0,0
38,0,8,0.0,1.0,6,1,11000.0,0,0,0
46,0,3,0.0,1.0,3,1,3700.0,1,1,0
46,0,3,0.0,1.0,2,2,24000.0,1,1,0
40,0,3,2100.0,0.0,0,0,0.0,1,1,19
40,0,3,760.0,0.0,0,0,0.0,1,1,19
50,0,3,0.0,1.0,1,1,1400.0,0,0,0
70,0,8,0.0,1.0,5,2,870.0,0,0,0
40,0,3,0.0,1.0,3,1,1000.0,1,1,0
33,1,3,0.0,1.0,3,1,850.0,1,1,0
26,0,8,0.0,1.0,4,2,1100.0,0,0,0
36,1,3,0.0,1.0,3,1,980.0,1,1,0
25,1,3,1200.0,0.0,0,0,0.0,1,1,19
25,1,2,12000.0,0.0,0,0,0.0,0,0,1
25,1,8,4000.0,0.0,0,0,0.0,0,0,5
70,1,1,670.0,0.0,0,0,0.0,1,1,19
65,1,3,10000.0,0.0,0,0,0.0,1,1,19
65,1,5,4400.0,0.0,0,0,0.0,0,0,1
65,1,3,4500.0,0.0,0,0,0.0,1,1,19
65,1,3,9600.0,0.0,0,0,0.0,1,1,19
65,1,2,25000.0,0.0,0,0,0.0,0,0,8
73,1,2,10000.0,0.0,0,0,0.0,0,0,1
57,0,1,2700.0,0.0,0,0,0.0,0,0,4
33,0,1,32000.0,0.0,0,0,0.0,0,0,9
33,0,1,1500.0,0.0,0,0,0.0,0,0,4
33,0,3,5400.0,0.0,0,0,0.0,1,1,19
46,1,1,8700.0,0.0,0,0,0.0,0,0,1
42,1,5,40000.0,0.0,0,0,0.0,0,0,6
42,1,1,45000.0,0.0,0,0,0.0,0,0,1
35,0,7,17000.0,1.0,1,2,9600.0,0,0,1
35,0,6,720.0,1.0,1,1,630.0,0,0,1
35,0,1,1900.0,0.0,0,0,0.0,0,0,1
45,1,7,7300.0,0.0,0,0,0.0,0,0,1
45,1,6,8300.0,0.0,0,0,0.0,0,0,14
35,0,1,5600.0,0.0,0,0,0.0,0,0,1
34,1,3,10000.0,0.0,0,0,0.0,1,1,19
60,0,1,5300.0,0.0,0,0,0.0,0,0,1
60,0,1,2700.0,0.0,0,0,0.0,0,0,4
35,1,1,4300.0,0.0,0,0,0.0,1,1,1
60,0,1,45000.0,0.0,0,0,0.0,0,0,1
31,1,7,7000.0,0.0,0,0,0.0,0,0,8
65,0,2,4000.0,0.0,0,0,0.0,0,0,1
27,0,8,32000.0,0.0,0,0,0.0,0,0,2
54,0,6,4100.0,0.0,0,0,0.0,0,0,15
36,1,2,100000.0,0.0,0,0,0.0,0,0,6
36,1,3,740.0,0.0,0,0,0.0,1,1,19
36,1,1,8000.0,0.0,0,0,0.0,1,1,4
45,0,2,7000.0,0.0,0,0,0.0,0,0,1
44,0,5,9100.0,1.0,1,1,5300.0,0,0,1
64,0,2,110000.0,0.0,0,0,0.0,0,0,6
64,0,3,850.0,0.0,0,0,0.0,1,1,19
64,0,6,2800.0,0.0,0,0,0.0,0,0,17
44,1,1,260000.0,0.0,0,0,0.0,0,0,6
28,0,7,1600.0,1.0,1,1,1600.0,0,0,1
31,0,1,23000.0,0.0,0,0,0.0,0,0,13
31,0,3,7200.0,0.0,0,0,0.0,0,0,1
42,0,1,35000.0,0.0,0,0,0.0,1,1,1
61,1,1,9100.0,0.0,0,0,0.0,1,1,6
61,1,1,20000.0,0.0,0,0,0.0,0,0,1
74,0,1,910.0,0.0,0,0,0.0,0,0,11
54,1,1,5300.0,0.0,0,0,0.0,0,0,8
74,0,2,4200.0,0.0,0,0,0.0,0,0,1
48,1,1,34000.0,0.0,0,0,0.0,0,0,1
32,0,1,57000.0,0.0,0,0,0.0,0,0,6
32,0,1,79000.0,0.0,0,0,0.0,0,0,6
32,0,1,2500.0,0.0,0,0,0.0,0,0,1
32,0,1,8300.0,0.0,0,0,0.0,0,0,10
32,0,3,670.0,0.0,0,0,0.0,1,1,19
45,0,3,1200.0,0.0,0,0,0.0,1,1,19
27,0,6,1400.0,0.0,0,0,0.0,0,0,15
27,0,8,1900.0,0.0,0,0,0.0,0,0,2
38,0,7,860.0,0.0,0,0,0.0,0,0,1
35,1,3,5900.0,0.0,0,0,0.0,1,1,19
35,1,3,3000.0,0.0,0,0,0.0,1,1,19
47,0,3,0.0,1.0,3,1,5000.0,1,1,0
42,0,8,0.0,1.0,5,2,460.0,0,0,0
32,0,8,0.0,1.0,5,2,2000.0,0,0,0
58,0,8,0.0,1.0,6,2,8400.0,0,0,0
55,0,8,0.0,1.0,6,1,9400.0,0,0,0
55,1,3,0.0,1.0,3,1,330.0,1,1,0
36,1,3,1300.0,0.0,0,0,0.0,1,1,19
36,1,3,1800.0,0.0,0,0,0.0,1,1,19
36,1,1,2600.0,1.0,3,2,1500.0,1,1,19
36,1,7,7000.0,0.0,0,0,0.0,0,0,1
45,1,2,0.0,1.0,1,1,8600.0,0,0,0
66,0,1,0.0,1.0,8,2,41000.0,0,0,0
45,1,3,0.0,1.0,3,1,2800.0,1,1,0
45,1,3,0.0,1.0,3,1,1700.0,1,1,0
45,1,3,0.0,1.0,2,1,10000.0,2,1,0
45,1,3,0.0,1.0,2,1,10000.0,1,1,0
27,0,1,0.0,1.0,1,1,6400.0,0,0,0
27,0,8,0.0,1.0,4,2,70.0,0,0,0
40,0,3,0.0,1.0,3,1,2100.0,1,1,0
57,0,3,0.0,1.0,2,1,15000.0,0,0,0
52,1,8,0.0,1.0,4,2,6000.0,0,0,0
52,1,3,0.0,1.0,3,1,11000.0,1,1,0
52,1,8,0.0,1.0,6,2,20000.0,0,0,0
58,1,8,0.0,1.0,4,2,2500.0,0,0,0
39,1,7,0.0,1.0,1,1,1300.0,0,0,0
39,0,8,0.0,1.0,6,2,8200.0,0,0,0
58,1,8,0.0,1.0,2,2,29000.0,0,0,0
47,0,8,0.0,1.0,4,2,2700.0,0,0,0
39,1,1,0.0,1.0,3,1,3500.0,1,1,0
77,1,8,0.0,1.0,5,2,1900.0,0,0,0
39,0,8,0.0,1.0,5,2,500.0,0,0,0
35,1,3,3000.0,0.0,0,0,0.0,2,1,19
35,1,3,100.0,0.0,0,0,0.0,1,1,19
